"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","°C","°C","","","","","",""
"10/15/2017 07:50'00","43023.3263888889","  18.7000","  20.9000","","","","","","",
"10/15/2017 08:00'00","43023.3333333333","  18.8000","  20.9000","","","","","","",
"10/15/2017 08:10'00","43023.3402777778","  18.7000","  20.9000","","","","","","",
"10/15/2017 08:20'00","43023.3472222222","  18.9000","  20.9000","","","","","","",
"10/15/2017 08:30'00","43023.3541666667","  19.2000","  20.9000","","","","","","",
"10/15/2017 08:40'00","43023.3611111111","  19.6000","  20.9000","","","","","","",
"10/15/2017 08:50'00","43023.3680555556","  20.2000","  20.9000","","","","","","",
"10/15/2017 09:00'00","43023.3750000000","  19.8000","  20.9000","","","","","","",
"10/15/2017 09:10'00","43023.3819444444","  19.6000","  20.9000","","","","","","",
"10/15/2017 09:20'00","43023.3888888889","  19.8000","  20.9000","","","","","","",
"10/15/2017 09:30'00","43023.3958333333","  19.8000","  20.9000","","","","","","",
"10/15/2017 09:40'00","43023.4027777778","  20.4000","  20.9000","","","","","","",
"10/15/2017 09:50'00","43023.4097222222","  20.9000","  20.9000","","","","","","",
"10/15/2017 10:00'00","43023.4166666667","  21.3000","  20.9000","","","","","","",
"10/15/2017 10:10'00","43023.4236111111","  21.2000","  21.0000","","","","","","",
"10/15/2017 10:20'00","43023.4305555556","  21.2000","  21.0000","","","","","","",
"10/15/2017 10:30'00","43023.4375000000","  21.1000","  21.0000","","","","","","",
"10/15/2017 10:40'00","43023.4444444444","  20.3000","  21.0000","","","","","","",
"10/15/2017 10:50'00","43023.4513888889","  20.2000","  21.1000","","","","","","",
"10/15/2017 11:00'00","43023.4583333333","  20.5000","  21.0000","","","","","","",
"10/15/2017 11:10'00","43023.4652777778","  21.5000","  21.0000","","","","","","",
"10/15/2017 11:20'00","43023.4722222222","  23.5000","  21.1000","","","","","","",
"10/15/2017 11:30'00","43023.4791666667","  22.7000","  21.1000","","","","","","",
"10/15/2017 11:40'00","43023.4861111111","  22.8000","  21.1000","","","","","","",
"10/15/2017 11:50'00","43023.4930555556","  22.8000","  21.2000","","","","","","",
"10/15/2017 12:00'00","43023.5000000000","  22.8000","  21.2000","","","","","","",
"10/15/2017 12:10'00","43023.5069444444","  22.7000","  21.2000","","","","","","",
"10/15/2017 12:20'00","43023.5138888889","  21.7000","  21.2000","","","","","","",
"10/15/2017 12:30'00","43023.5208333333","  20.9000","  21.3000","","","","","","",
"10/15/2017 12:40'00","43023.5277777778","  21.5000","  21.2000","","","","","","",
"10/15/2017 12:50'00","43023.5347222222","  21.7000","  21.3000","","","","","","",
"10/15/2017 13:00'00","43023.5416666667","  21.5000","  21.3000","","","","","","",
"10/15/2017 13:10'00","43023.5486111111","  21.7000","  21.3000","","","","","","",
"10/15/2017 13:20'00","43023.5555555556","  21.3000","  21.3000","","","","","","",
"10/15/2017 13:30'00","43023.5625000000","  21.1000","  21.3000","","","","","","",
"10/15/2017 13:40'00","43023.5694444444","  21.9000","  21.3000","","","","","","",
"10/15/2017 13:50'00","43023.5763888889","  21.4000","  21.3000","","","","","","",
"10/15/2017 14:00'00","43023.5833333333","  21.3000","  21.3000","","","","","","",
"10/15/2017 14:10'00","43023.5902777778","  21.3000","  21.4000","","","","","","",
"10/15/2017 14:20'00","43023.5972222222","  21.2000","  21.3000","","","","","","",
"10/15/2017 14:30'00","43023.6041666667","  21.2000","  21.4000","","","","","","",
"10/15/2017 14:40'00","43023.6111111111","  21.1000","  21.3000","","","","","","",
"10/15/2017 14:50'00","43023.6180555556","  20.5000","  21.3000","","","","","","",
"10/15/2017 15:00'00","43023.6250000000","  19.8000","  21.3000","","","","","","",
"10/15/2017 15:10'00","43023.6319444444","  19.3000","  21.4000","","","","","","",
"10/15/2017 15:20'00","43023.6388888889","  18.8000","  21.4000","","","","","","",
"10/15/2017 15:30'00","43023.6458333333","  18.2000","  21.3000","","","","","","",
"10/15/2017 15:40'00","43023.6527777778","  18.1000","  21.3000","","","","","","",
"10/15/2017 15:50'00","43023.6597222222","  17.8000","  21.2000","","","","","","",
"10/15/2017 16:00'00","43023.6666666667","  17.6000","  21.2000","","","","","","",
"10/15/2017 16:10'00","43023.6736111111","  17.3000","  21.2000","","","","","","",
"10/15/2017 16:20'00","43023.6805555556","  17.3000","  21.1000","","","","","","",
"10/15/2017 16:30'00","43023.6875000000","  17.2000","  21.1000","","","","","","",
"10/15/2017 16:40'00","43023.6944444444","  17.4000","  21.1000","","","","","","",
"10/15/2017 16:50'00","43023.7013888889","  17.1000","  21.0000","","","","","","",
"10/15/2017 17:00'00","43023.7083333333","  17.1000","  21.0000","","","","","","",
"10/15/2017 17:10'00","43023.7152777778","  17.1000","  21.0000","","","","","","",
"10/15/2017 17:20'00","43023.7222222222","  17.5000","  20.9000","","","","","","",
"10/15/2017 17:30'00","43023.7291666667","  17.3000","  20.9000","","","","","","",
"10/15/2017 17:40'00","43023.7361111111","  17.5000","  20.8000","","","","","","",
"10/15/2017 17:50'00","43023.7430555556","  17.6000","  20.9000","","","","","","",
"10/15/2017 18:00'00","43023.7500000000","  17.7000","  20.8000","","","","","","",
"10/15/2017 18:10'00","43023.7569444444","  17.5000","  20.8000","","","","","","",
"10/15/2017 18:20'00","43023.7638888889","  17.4000","  20.8000","","","","","","",
"10/15/2017 18:30'00","43023.7708333333","  17.7000","  20.8000","","","","","","",
"10/15/2017 18:40'00","43023.7777777778","  17.9000","  20.8000","","","","","","",
"10/15/2017 18:50'00","43023.7847222222","  17.8000","  20.7000","","","","","","",
"10/15/2017 19:00'00","43023.7916666667","  17.7000","  20.7000","","","","","","",
"10/15/2017 19:10'00","43023.7986111111","  17.7000","  20.7000","","","","","","",
"10/15/2017 19:20'00","43023.8055555556","  17.5000","  20.7000","","","","","","",
"10/15/2017 19:30'00","43023.8125000000","  17.7000","  20.7000","","","","","","",
"10/15/2017 19:40'00","43023.8194444444","  17.7000","  20.7000","","","","","","",
"10/15/2017 19:50'00","43023.8263888889","  17.5000","  20.6000","","","","","","",
"10/15/2017 20:00'00","43023.8333333333","  17.4000","  20.6000","","","","","","",
"10/15/2017 20:10'00","43023.8402777778","  17.7000","  20.6000","","","","","","",
"10/15/2017 20:20'00","43023.8472222222","  17.5000","  20.6000","","","","","","",
"10/15/2017 20:30'00","43023.8541666667","  17.2000","  20.6000","","","","","","",
"10/15/2017 20:40'00","43023.8611111111","  17.3000","  20.6000","","","","","","",
"10/15/2017 20:50'00","43023.8680555556","  17.3000","  20.5000","","","","","","",
"10/15/2017 21:00'00","43023.8750000000","  17.4000","  20.5000","","","","","","",
"10/15/2017 21:10'00","43023.8819444444","  17.2000","  20.5000","","","","","","",
"10/15/2017 21:20'00","43023.8888888889","  17.3000","  20.5000","","","","","","",
"10/15/2017 21:30'00","43023.8958333333","  17.2000","  20.5000","","","","","","",
"10/15/2017 21:40'00","43023.9027777778","  17.4000","  20.4000","","","","","","",
"10/15/2017 21:50'00","43023.9097222222","  17.4000","  20.4000","","","","","","",
"10/15/2017 22:00'00","43023.9166666667","  17.4000","  20.4000","","","","","","",
"10/15/2017 22:10'00","43023.9236111111","  17.1000","  20.4000","","","","","","",
"10/15/2017 22:20'00","43023.9305555556","  16.9000","  20.4000","","","","","","",
"10/15/2017 22:30'00","43023.9375000000","  16.8000","  20.4000","","","","","","",
"10/15/2017 22:40'00","43023.9444444444","  16.8000","  20.4000","","","","","","",
"10/15/2017 22:50'00","43023.9513888889","  16.7000","  20.4000","","","","","","",
"10/15/2017 23:00'00","43023.9583333333","  16.8000","  20.4000","","","","","","",
"10/15/2017 23:10'00","43023.9652777778","  16.9000","  20.3000","","","","","","",
"10/15/2017 23:20'00","43023.9722222222","  17.0000","  20.4000","","","","","","",
"10/15/2017 23:30'00","43023.9791666667","  16.9000","  20.3000","","","","","","",
"10/15/2017 23:40'00","43023.9861111111","  16.7000","  20.2000","","","","","","",
"10/15/2017 23:50'00","43023.9930555556","  16.4000","  20.3000","","","","","","",
"10/16/2017 00:00'00","43024.0000000000","  16.4000","  20.3000","","","","","","",
"10/16/2017 00:10'00","43024.0069444444","  16.2000","  20.3000","","","","","","",
"10/16/2017 00:20'00","43024.0138888889","  16.3000","  20.2000","","","","","","",
"10/16/2017 00:30'00","43024.0208333333","  16.3000","  20.2000","","","","","","",
"10/16/2017 00:40'00","43024.0277777778","  16.4000","  20.2000","","","","","","",
"10/16/2017 00:50'00","43024.0347222222","  16.2000","  20.2000","","","","","","",
"10/16/2017 01:00'00","43024.0416666667","  16.4000","  20.1000","","","","","","",
"10/16/2017 01:10'00","43024.0486111111","  16.1000","  20.2000","","","","","","",
"10/16/2017 01:20'00","43024.0555555556","  16.3000","  20.1000","","","","","","",
"10/16/2017 01:30'00","43024.0625000000","  16.4000","  20.1000","","","","","","",
"10/16/2017 01:40'00","43024.0694444444","  16.5000","  20.1000","","","","","","",
"10/16/2017 01:50'00","43024.0763888889","  16.5000","  20.1000","","","","","","",
"10/16/2017 02:00'00","43024.0833333333","  16.6000","  20.1000","","","","","","",
"10/16/2017 02:10'00","43024.0902777778","  16.7000","  20.1000","","","","","","",
"10/16/2017 02:20'00","43024.0972222222","  16.6000","  20.0000","","","","","","",
"10/16/2017 02:30'00","43024.1041666667","  16.3000","  20.0000","","","","","","",
"10/16/2017 02:40'00","43024.1111111111","  16.2000","  20.0000","","","","","","",
"10/16/2017 02:50'00","43024.1180555556","  16.2000","  20.0000","","","","","","",
"10/16/2017 03:00'00","43024.1250000000","  16.4000","  20.0000","","","","","","",
"10/16/2017 03:10'00","43024.1319444444","  16.1000","  20.0000","","","","","","",
"10/16/2017 03:20'00","43024.1388888889","  16.1000","  19.9000","","","","","","",
"10/16/2017 03:30'00","43024.1458333333","  15.9000","  19.9000","","","","","","",
"10/16/2017 03:40'00","43024.1527777778","  15.9000","  19.9000","","","","","","",
"10/16/2017 03:50'00","43024.1597222222","  16.0000","  19.9000","","","","","","",
"10/16/2017 04:00'00","43024.1666666667","  16.2000","  19.9000","","","","","","",
"10/16/2017 04:10'00","43024.1736111111","  16.2000","  19.8000","","","","","","",
"10/16/2017 04:20'00","43024.1805555556","  16.2000","  19.8000","","","","","","",
"10/16/2017 04:30'00","43024.1875000000","  16.1000","  19.8000","","","","","","",
"10/16/2017 04:40'00","43024.1944444444","  16.3000","  19.8000","","","","","","",
"10/16/2017 04:50'00","43024.2013888889","  16.3000","  19.8000","","","","","","",
"10/16/2017 05:00'00","43024.2083333333","  16.3000","  19.8000","","","","","","",
"10/16/2017 05:10'00","43024.2152777778","  16.3000","  19.8000","","","","","","",
"10/16/2017 05:20'00","43024.2222222222","  16.4000","  19.8000","","","","","","",
"10/16/2017 05:30'00","43024.2291666667","  16.3000","  19.7000","","","","","","",
"10/16/2017 05:40'00","43024.2361111111","  16.0000","  19.7000","","","","","","",
"10/16/2017 05:50'00","43024.2430555556","  16.0000","  19.7000","","","","","","",
"10/16/2017 06:00'00","43024.2500000000","  15.8000","  19.7000","","","","","","",
"10/16/2017 06:10'00","43024.2569444444","  15.8000","  19.7000","","","","","","",
"10/16/2017 06:20'00","43024.2638888889","  15.8000","  19.7000","","","","","","",
"10/16/2017 06:30'00","43024.2708333333","  16.0000","  19.7000","","","","","","",
"10/16/2017 06:40'00","43024.2777777778","  16.2000","  19.7000","","","","","","",
"10/16/2017 06:50'00","43024.2847222222","  16.3000","  19.7000","","","","","","",
"10/16/2017 07:00'00","43024.2916666667","  16.5000","  19.7000","","","","","","",
"10/16/2017 07:10'00","43024.2986111111","  16.7000","  19.7000","","","","","","",
"10/16/2017 07:20'00","43024.3055555556","  17.0000","  19.7000","","","","","","",
"10/16/2017 07:30'00","43024.3125000000","  17.1000","  19.6000","","","","","","",
"10/16/2017 07:40'00","43024.3194444444","  17.2000","  19.6000","","","","","","",
"10/16/2017 07:50'00","43024.3263888889","  17.2000","  19.7000","","","","","","",
"10/16/2017 08:00'00","43024.3333333333","  17.3000","  19.7000","","","","","","",
"10/16/2017 08:10'00","43024.3402777778","  17.4000","  19.7000","","","","","","",
"10/16/2017 08:20'00","43024.3472222222","  17.7000","  19.7000","","","","","","",
"10/16/2017 08:30'00","43024.3541666667","  18.3000","  19.6000","","","","","","",
"10/16/2017 08:40'00","43024.3611111111","  18.5000","  19.6000","","","","","","",
"10/16/2017 08:50'00","43024.3680555556","  18.5000","  19.6000","","","","","","",
"10/16/2017 09:00'00","43024.3750000000","  18.4000","  19.6000","","","","","","",
"10/16/2017 09:10'00","43024.3819444444","  18.5000","  19.7000","","","","","","",
"10/16/2017 09:20'00","43024.3888888889","  18.8000","  19.6000","","","","","","",
"10/16/2017 09:30'00","43024.3958333333","  19.2000","  19.7000","","","","","","",
"10/16/2017 09:40'00","43024.4027777778","  19.1000","  19.6000","","","","","","",
"10/16/2017 09:50'00","43024.4097222222","  19.0000","  19.7000","","","","","","",
"10/16/2017 10:00'00","43024.4166666667","  19.6000","  19.7000","","","","","","",
"10/16/2017 10:10'00","43024.4236111111","  20.9000","  19.8000","","","","","","",
"10/16/2017 10:20'00","43024.4305555556","  21.2000","  19.9000","","","","","","",
"10/16/2017 10:30'00","43024.4375000000","  21.7000","  20.2000","","","","","","",
"10/16/2017 10:40'00","43024.4444444444","  21.1000","  19.8000","","","","","","",
"10/16/2017 10:50'00","43024.4513888889","  20.3000","  19.1000","","","","","","",
"10/16/2017 11:00'00","43024.4583333333","  20.1000","  19.1000","","","","","","",
"10/16/2017 11:10'00","43024.4652777778","  20.8000","  19.5000","","","","","","",
"10/16/2017 11:20'00","43024.4722222222","  20.5000","  19.4000","","","","","","",
"10/16/2017 11:30'00","43024.4791666667","  21.3000","  19.9000","","","","","","",
"10/16/2017 11:40'00","43024.4861111111","  21.2000","  20.1000","","","","","","",
"10/16/2017 11:50'00","43024.4930555556","  21.0000","  20.2000","","","","","","",
"10/16/2017 12:00'00","43024.5000000000","  20.6000","  19.4000","","","","","","",
"10/16/2017 12:10'00","43024.5069444444","  21.0000","  19.6000","","","","","","",
"10/16/2017 12:20'00","43024.5138888889","  21.2000","  19.9000","","","","","","",
"10/16/2017 12:30'00","43024.5208333333","  21.1000","  20.2000","","","","","","",
"10/16/2017 12:40'00","43024.5277777778","  21.3000","  20.3000","","","","","","",
"10/16/2017 12:50'00","43024.5347222222","  21.5000","  20.8000","","","","","","",
"10/16/2017 13:00'00","43024.5416666667","  20.6000","  20.0000","","","","","","",
"10/16/2017 13:10'00","43024.5486111111","  19.7000","  19.4000","","","","","","",
"10/16/2017 13:20'00","43024.5555555556","  19.5000","  19.1000","","","","","","",
"10/16/2017 13:30'00","43024.5625000000","  19.2000","  19.1000","","","","","","",
"10/16/2017 13:40'00","43024.5694444444","  19.7000","  19.5000","","","","","","",
"10/16/2017 13:50'00","43024.5763888889","  20.1000","  19.8000","","","","","","",
"10/16/2017 14:00'00","43024.5833333333","  20.0000","  19.7000","","","","","","",
"10/16/2017 14:10'00","43024.5902777778","  19.5000","  19.4000","","","","","","",
"10/16/2017 14:20'00","43024.5972222222","  19.5000","  19.3000","","","","","","",
"10/16/2017 14:30'00","43024.6041666667","  19.6000","  19.1000","","","","","","",
"10/16/2017 14:40'00","43024.6111111111","  19.4000","  19.1000","","","","","","",
"10/16/2017 14:50'00","43024.6180555556","  19.6000","  19.2000","","","","","","",
"10/16/2017 15:00'00","43024.6250000000","  19.6000","  19.4000","","","","","","",
"10/16/2017 15:10'00","43024.6319444444","  19.2000","  19.0000","","","","","","",
"10/16/2017 15:20'00","43024.6388888889","  19.0000","  19.0000","","","","","","",
"10/16/2017 15:30'00","43024.6458333333","  19.2000","  19.1000","","","","","","",
"10/16/2017 15:40'00","43024.6527777778","  19.9000","  19.5000","","","","","","",
"10/16/2017 15:50'00","43024.6597222222","  19.8000","  19.6000","","","","","","",
"10/16/2017 16:00'00","43024.6666666667","  19.3000","  19.0000","","","","","","",
"10/16/2017 16:10'00","43024.6736111111","  18.8000","  18.7000","","","","","","",
"10/16/2017 16:20'00","43024.6805555556","  18.6000","  18.6000","","","","","","",
"10/16/2017 16:30'00","43024.6875000000","  18.2000","  18.2000","","","","","","",
"10/16/2017 16:40'00","43024.6944444444","  18.2000","  18.2000","","","","","","",
"10/16/2017 16:50'00","43024.7013888889","  17.7000","  17.7000","","","","","","",
"10/16/2017 17:00'00","43024.7083333333","  17.1000","  17.1000","","","","","","",
"10/16/2017 17:10'00","43024.7152777778","  16.7000","  16.7000","","","","","","",
