date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2017-09-20,0,24.78263888888889,23.75000000000001,24.00555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0,26.396527777777766,24.74097222222222,26.04861111111111,83.9513888888889,18.9,22.1,19.6,52.0,36.1,27.7,34.8,100.0,23.679861111111123,22.922222222222228,18.491666666666674,95.48611111111113,18.4,20.9,7.6,79.0,32.4,25.3,29.5,100.0
2017-09-21,0,23.69375000000001,23.4736111111111,23.123611111111092,86.79166666666669,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0,24.78263888888889,23.75000000000001,24.00555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0,26.396527777777766,24.74097222222222,26.04861111111111,83.9513888888889,18.9,22.1,19.6,52.0,36.1,27.7,34.8,100.0
2017-09-22,0,24.50972222222222,23.175694444444453,23.77569444444445,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0,23.69375000000001,23.4736111111111,23.123611111111092,86.79166666666669,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0,24.78263888888889,23.75000000000001,24.00555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0
2017-09-23,0,21.14236111111111,21.72430555555555,20.82222222222223,92.3125,16.6,20.0,17.0,69.0,26.9,23.3,26.2,100.0,24.50972222222222,23.175694444444453,23.77569444444445,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0,23.69375000000001,23.4736111111111,23.123611111111092,86.79166666666669,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0
2017-09-24,0,23.934027777777768,23.484027777777786,23.054166666666664,88.02777777777777,19.5,20.7,18.3,66.0,33.8,27.0,30.6,100.0,21.14236111111111,21.72430555555555,20.82222222222223,92.3125,16.6,20.0,17.0,69.0,26.9,23.3,26.2,100.0,24.50972222222222,23.175694444444453,23.77569444444445,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0
2017-09-25,0,23.76805555555556,23.47222222222224,22.772222222222208,92.15277777777777,18.4,21.9,18.3,70.0,33.7,25.4,29.1,100.0,23.934027777777768,23.484027777777786,23.054166666666664,88.02777777777777,19.5,20.7,18.3,66.0,33.8,27.0,30.6,100.0,21.14236111111111,21.72430555555555,20.82222222222223,92.3125,16.6,20.0,17.0,69.0,26.9,23.3,26.2,100.0
2017-10-16,1,18.98472222222221,20.715277777777775,17.593750000000004,99.65972222222223,16.9,19.9,15.9,94.0,23.2,21.3,20.7,100.0,20.251388888888897,21.476388888888888,19.034722222222232,98.75694444444444,18.3,20.9,17.4,89.0,25.2,22.1,23.6,100.0,21.111111111111104,22.10416666666666,20.514583333333334,92.20138888888887,18.6,21.6,18.3,72.0,29.5,22.9,26.9,100.0
2017-10-17,1,17.660416666666688,19.529032258064507,12.743750000000013,100.0,15.8,19.2,6.1,100.0,21.9,19.9,16.6,100.0,18.98472222222221,20.715277777777775,17.593750000000004,99.65972222222223,16.9,19.9,15.9,94.0,23.2,21.3,20.7,100.0,20.251388888888897,21.476388888888888,19.034722222222232,98.75694444444444,18.3,20.9,17.4,89.0,25.2,22.1,23.6,100.0
2017-10-22,1,19.046527777777776,19.320138888888877,13.624305555555555,99.11111111111113,17.3,17.3,10.2,90.0,23.1,22.4,22.5,100.0,19.07986111111112,19.19930555555557,16.029166666666672,93.97916666666669,15.2,17.7,11.3,62.0,32.6,30.1,30.7,100.0,15.863888888888896,18.28125,8.838194444444436,98.60416666666669,12.2,18.2,0.3,77.0,20.7,18.4,15.3,100.0
2017-10-23,1,19.430555555555546,19.759027777777774,12.770138888888892,100.0,17.7,19.2,11.8,100.0,21.5,20.6,15.2,100.0,19.046527777777776,19.320138888888877,13.624305555555555,99.11111111111113,17.3,17.3,10.2,90.0,23.1,22.4,22.5,100.0,19.07986111111112,19.19930555555557,16.029166666666672,93.97916666666669,15.2,17.7,11.3,62.0,32.6,30.1,30.7,100.0
2017-10-24,1,19.410416666666674,19.843055555555566,16.49583333333333,81.27777777777777,12.8,17.3,9.9,48.0,28.4,22.0,26.5,100.0,19.430555555555546,19.759027777777774,12.770138888888892,100.0,17.7,19.2,11.8,100.0,21.5,20.6,15.2,100.0,19.046527777777776,19.320138888888877,13.624305555555555,99.11111111111113,17.3,17.3,10.2,90.0,23.1,22.4,22.5,100.0
2017-10-25,1,17.038194444444457,18.15694444444445,11.486111111111107,98.36805555555556,12.6,17.0,3.4,90.0,24.4,19.5,15.7,100.0,19.410416666666674,19.843055555555566,16.49583333333333,81.27777777777777,12.8,17.3,9.9,48.0,28.4,22.0,26.5,100.0,19.430555555555546,19.759027777777774,12.770138888888892,100.0,17.7,19.2,11.8,100.0,21.5,20.6,15.2,100.0
2017-10-26,1,16.061111111111117,17.920138888888896,13.541666666666664,98.81944444444444,12.0,16.4,10.5,91.0,22.3,19.3,19.2,100.0,17.038194444444457,18.15694444444445,11.486111111111107,98.36805555555556,12.6,17.0,3.4,90.0,24.4,19.5,15.7,100.0,19.410416666666674,19.843055555555566,16.49583333333333,81.27777777777777,12.8,17.3,9.9,48.0,28.4,22.0,26.5,100.0
2017-10-27,1,17.146527777777774,17.631944444444443,13.920138888888893,91.15972222222223,9.0,14.7,5.1,55.0,31.0,21.6,28.2,100.0,16.061111111111117,17.920138888888896,13.541666666666664,98.81944444444444,12.0,16.4,10.5,91.0,22.3,19.3,19.2,100.0,17.038194444444457,18.15694444444445,11.486111111111107,98.36805555555556,12.6,17.0,3.4,90.0,24.4,19.5,15.7,100.0
2017-10-28,1,18.021527777777774,18.131250000000012,15.386111111111108,89.96527777777777,10.9,15.5,5.7,56.0,29.1,21.3,27.4,100.0,17.146527777777774,17.631944444444443,13.920138888888893,91.15972222222223,9.0,14.7,5.1,55.0,31.0,21.6,28.2,100.0,16.061111111111117,17.920138888888896,13.541666666666664,98.81944444444444,12.0,16.4,10.5,91.0,22.3,19.3,19.2,100.0
2017-10-29,1,16.45902777777777,17.926388888888898,14.323611111111115,96.3125,14.7,17.3,9.8,81.0,20.6,18.8,19.5,100.0,18.021527777777774,18.131250000000012,15.386111111111108,89.96527777777777,10.9,15.5,5.7,56.0,29.1,21.3,27.4,100.0,17.146527777777774,17.631944444444443,13.920138888888893,91.15972222222223,9.0,14.7,5.1,55.0,31.0,21.6,28.2,100.0
2017-10-30,1,17.60555555555555,18.223611111111094,10.33472222222222,100.0,15.2,17.3,9.3,100.0,21.6,19.3,12.0,100.0,16.45902777777777,17.926388888888898,14.323611111111115,96.3125,14.7,17.3,9.8,81.0,20.6,18.8,19.5,100.0,18.021527777777774,18.131250000000012,15.386111111111108,89.96527777777777,10.9,15.5,5.7,56.0,29.1,21.3,27.4,100.0
2017-10-31,1,16.127777777777773,17.654166666666654,14.74444444444444,81.1111111111111,9.4,15.1,9.4,44.0,25.7,19.6,24.9,100.0,17.60555555555555,18.223611111111094,10.33472222222222,100.0,15.2,17.3,9.3,100.0,21.6,19.3,12.0,100.0,16.45902777777777,17.926388888888898,14.323611111111115,96.3125,14.7,17.3,9.8,81.0,20.6,18.8,19.5,100.0
2017-11-01,1,15.598611111111104,16.5875,12.689583333333333,89.95833333333331,8.2,13.9,1.8,52.0,27.7,20.3,26.7,100.0,16.127777777777773,17.654166666666654,14.74444444444444,81.1111111111111,9.4,15.1,9.4,44.0,25.7,19.6,24.9,100.0,17.60555555555555,18.223611111111094,10.33472222222222,100.0,15.2,17.3,9.3,100.0,21.6,19.3,12.0,100.0
2017-11-02,1,16.288888888888884,17.294444444444448,13.48194444444445,91.47916666666669,9.3,15.0,5.1,55.0,28.4,20.9,28.2,100.0,15.598611111111104,16.5875,12.689583333333333,89.95833333333331,8.2,13.9,1.8,52.0,27.7,20.3,26.7,100.0,16.127777777777773,17.654166666666654,14.74444444444444,81.1111111111111,9.4,15.1,9.4,44.0,25.7,19.6,24.9,100.0
2017-11-03,1,15.690277777777776,16.62222222222222,13.251388888888894,90.1875,7.7,13.5,5.7,49.0,27.4,20.1,27.8,100.0,16.288888888888884,17.294444444444448,13.48194444444445,91.47916666666669,9.3,15.0,5.1,55.0,28.4,20.9,28.2,100.0,15.598611111111104,16.5875,12.689583333333333,89.95833333333331,8.2,13.9,1.8,52.0,27.7,20.3,26.7,100.0
2017-11-04,1,17.38055555555554,17.440972222222218,15.181944444444447,87.6736111111111,9.3,14.4,7.5,46.0,28.7,20.6,28.4,100.0,15.690277777777776,16.62222222222222,13.251388888888894,90.1875,7.7,13.5,5.7,49.0,27.4,20.1,27.8,100.0,16.288888888888884,17.294444444444448,13.48194444444445,91.47916666666669,9.3,15.0,5.1,55.0,28.4,20.9,28.2,100.0
2017-11-05,1,17.101388888888895,17.932638888888892,14.51944444444445,86.8125,10.2,15.4,8.6,53.0,27.4,20.6,25.8,100.0,17.38055555555554,17.440972222222218,15.181944444444447,87.6736111111111,9.3,14.4,7.5,46.0,28.7,20.6,28.4,100.0,15.690277777777776,16.62222222222222,13.251388888888894,90.1875,7.7,13.5,5.7,49.0,27.4,20.1,27.8,100.0
2017-11-06,1,15.247222222222225,16.268055555555566,14.329861111111116,84.1111111111111,8.6,13.9,8.7,50.0,29.5,19.6,26.0,100.0,17.101388888888895,17.932638888888892,14.51944444444445,86.8125,10.2,15.4,8.6,53.0,27.4,20.6,25.8,100.0,17.38055555555554,17.440972222222218,15.181944444444447,87.6736111111111,9.3,14.4,7.5,46.0,28.7,20.6,28.4,100.0
2017-11-07,1,16.921527777777797,17.01527777777778,13.661805555555556,93.5625,9.9,14.5,6.6,59.0,30.4,21.0,27.7,100.0,15.247222222222225,16.268055555555566,14.329861111111116,84.1111111111111,8.6,13.9,8.7,50.0,29.5,19.6,26.0,100.0,17.101388888888895,17.932638888888892,14.51944444444445,86.8125,10.2,15.4,8.6,53.0,27.4,20.6,25.8,100.0
2017-11-08,1,18.79861111111111,18.035416666666674,16.138194444444444,91.55555555555556,12.0,15.6,9.8,61.0,31.7,21.2,28.7,100.0,16.921527777777797,17.01527777777778,13.661805555555556,93.5625,9.9,14.5,6.6,59.0,30.4,21.0,27.7,100.0,15.247222222222225,16.268055555555566,14.329861111111116,84.1111111111111,8.6,13.9,8.7,50.0,29.5,19.6,26.0,100.0
2017-11-09,1,17.57013888888889,18.367361111111105,12.637500000000005,100.0,14.6,17.5,11.2,100.0,21.7,19.4,15.9,100.0,18.79861111111111,18.035416666666674,16.138194444444444,91.55555555555556,12.0,15.6,9.8,61.0,31.7,21.2,28.7,100.0,16.921527777777797,17.01527777777778,13.661805555555556,93.5625,9.9,14.5,6.6,59.0,30.4,21.0,27.7,100.0
2017-11-10,1,16.0451388888889,17.312499999999996,15.201388888888891,79.43055555555556,9.8,15.1,9.9,43.0,25.1,19.9,24.3,100.0,17.57013888888889,18.367361111111105,12.637500000000005,100.0,14.6,17.5,11.2,100.0,21.7,19.4,15.9,100.0,18.79861111111111,18.035416666666674,16.138194444444444,91.55555555555556,12.0,15.6,9.8,61.0,31.7,21.2,28.7,100.0
2017-11-11,1,14.941666666666665,16.184027777777793,12.364583333333329,93.32638888888887,8.8,14.3,3.2,62.0,26.7,19.2,23.8,100.0,16.0451388888889,17.312499999999996,15.201388888888891,79.43055555555556,9.8,15.1,9.9,43.0,25.1,19.9,24.3,100.0,17.57013888888889,18.367361111111105,12.637500000000005,100.0,14.6,17.5,11.2,100.0,21.7,19.4,15.9,100.0
2017-11-12,1,15.486111111111116,16.53472222222222,12.247222222222225,89.29166666666669,9.9,14.4,3.9,48.0,24.6,19.4,24.6,100.0,14.941666666666665,16.184027777777793,12.364583333333329,93.32638888888887,8.8,14.3,3.2,62.0,26.7,19.2,23.8,100.0,16.0451388888889,17.312499999999996,15.201388888888891,79.43055555555556,9.8,15.1,9.9,43.0,25.1,19.9,24.3,100.0
2017-11-13,1,12.739583333333336,14.649305555555566,11.794444444444444,88.99305555555556,7.3,12.6,6.6,62.0,22.5,16.9,20.1,100.0,15.486111111111116,16.53472222222222,12.247222222222225,89.29166666666669,9.9,14.4,3.9,48.0,24.6,19.4,24.6,100.0,14.941666666666665,16.184027777777793,12.364583333333329,93.32638888888887,8.8,14.3,3.2,62.0,26.7,19.2,23.8,100.0
2017-11-14,1,14.031944444444445,14.89791666666667,9.409027777777775,97.79166666666669,5.4,11.4,3.5,72.0,27.5,18.9,24.2,100.0,12.739583333333336,14.649305555555566,11.794444444444444,88.99305555555556,7.3,12.6,6.6,62.0,22.5,16.9,20.1,100.0,15.486111111111116,16.53472222222222,12.247222222222225,89.29166666666669,9.9,14.4,3.9,48.0,24.6,19.4,24.6,100.0
2017-11-15,1,13.698611111111115,15.326388888888884,10.313888888888883,100.0,10.0,14.0,7.8,100.0,19.6,16.7,15.9,100.0,14.031944444444445,14.89791666666667,9.409027777777775,97.79166666666669,5.4,11.4,3.5,72.0,27.5,18.9,24.2,100.0,12.739583333333336,14.649305555555566,11.794444444444444,88.99305555555556,7.3,12.6,6.6,62.0,22.5,16.9,20.1,100.0
2017-11-16,1,14.745833333333335,15.671527777777786,10.131944444444445,96.79166666666669,9.0,13.5,3.1,65.0,27.1,18.7,23.7,100.0,13.698611111111115,15.326388888888884,10.313888888888883,100.0,10.0,14.0,7.8,100.0,19.6,16.7,15.9,100.0,14.031944444444445,14.89791666666667,9.409027777777775,97.79166666666669,5.4,11.4,3.5,72.0,27.5,18.9,24.2,100.0
2017-11-17,1,11.147916666666667,13.90555555555556,9.892361111111109,88.44444444444444,6.6,12.1,5.3,53.0,22.2,16.2,20.8,100.0,14.745833333333335,15.671527777777786,10.131944444444445,96.79166666666669,9.0,13.5,3.1,65.0,27.1,18.7,23.7,100.0,13.698611111111115,15.326388888888884,10.313888888888883,100.0,10.0,14.0,7.8,100.0,19.6,16.7,15.9,100.0
2017-11-18,1,12.455555555555556,13.75902777777778,9.602777777777773,92.1875,5.8,11.1,2.2,51.0,25.1,17.5,24.8,100.0,11.147916666666667,13.90555555555556,9.892361111111109,88.44444444444444,6.6,12.1,5.3,53.0,22.2,16.2,20.8,100.0,14.745833333333335,15.671527777777786,10.131944444444445,96.79166666666669,9.0,13.5,3.1,65.0,27.1,18.7,23.7,100.0
2017-11-19,1,11.003472222222225,12.711805555555562,7.772222222222222,100.0,8.4,10.3,6.7,100.0,13.8,13.7,10.4,100.0,12.455555555555556,13.75902777777778,9.602777777777773,92.1875,5.8,11.1,2.2,51.0,25.1,17.5,24.8,100.0,11.147916666666667,13.90555555555556,9.892361111111109,88.44444444444444,6.6,12.1,5.3,53.0,22.2,16.2,20.8,100.0
2017-11-20,1,11.29722222222222,11.470138888888883,9.851388888888891,91.77083333333331,5.7,8.1,4.6,67.0,23.9,17.8,20.1,100.0,11.003472222222225,12.711805555555562,7.772222222222222,100.0,8.4,10.3,6.7,100.0,13.8,13.7,10.4,100.0,12.455555555555556,13.75902777777778,9.602777777777773,92.1875,5.8,11.1,2.2,51.0,25.1,17.5,24.8,100.0
2017-11-21,1,10.379861111111113,10.80347222222222,9.156249999999998,96.19444444444444,5.2,7.3,4.9,75.0,23.5,17.6,19.9,100.0,11.29722222222222,11.470138888888883,9.851388888888891,91.77083333333331,5.7,8.1,4.6,67.0,23.9,17.8,20.1,100.0,11.003472222222225,12.711805555555562,7.772222222222222,100.0,8.4,10.3,6.7,100.0,13.8,13.7,10.4,100.0
2017-11-22,1,11.35,11.154166666666665,9.844444444444449,90.27083333333331,4.7,6.9,4.0,58.0,24.8,18.5,20.7,100.0,10.379861111111113,10.80347222222222,9.156249999999998,96.19444444444444,5.2,7.3,4.9,75.0,23.5,17.6,19.9,100.0,11.29722222222222,11.470138888888883,9.851388888888891,91.77083333333331,5.7,8.1,4.6,67.0,23.9,17.8,20.1,100.0
2017-11-23,1,12.403472222222225,12.454861111111114,10.328472222222226,97.38194444444444,6.8,8.7,5.6,70.0,23.1,17.0,19.1,100.0,11.35,11.154166666666665,9.844444444444449,90.27083333333331,4.7,6.9,4.0,58.0,24.8,18.5,20.7,100.0,10.379861111111113,10.80347222222222,9.156249999999998,96.19444444444444,5.2,7.3,4.9,75.0,23.5,17.6,19.9,100.0
2017-11-24,1,14.897916666666665,14.654166666666665,10.259722222222218,97.99305555555556,9.6,12.6,2.2,71.0,25.6,17.4,20.0,100.0,12.403472222222225,12.454861111111114,10.328472222222226,97.38194444444444,6.8,8.7,5.6,70.0,23.1,17.0,19.1,100.0,11.35,11.154166666666665,9.844444444444449,90.27083333333331,4.7,6.9,4.0,58.0,24.8,18.5,20.7,100.0
2017-11-25,1,13.327083333333334,14.168055555555556,11.494444444444444,93.29166666666669,6.6,11.9,5.4,67.0,27.8,17.4,23.7,100.0,14.897916666666665,14.654166666666665,10.259722222222218,97.99305555555556,9.6,12.6,2.2,71.0,25.6,17.4,20.0,100.0,12.403472222222225,12.454861111111114,10.328472222222226,97.38194444444444,6.8,8.7,5.6,70.0,23.1,17.0,19.1,100.0
2017-11-26,1,12.661111111111117,13.52013888888889,9.084027777777775,97.68055555555556,5.3,11.2,4.0,70.0,26.2,16.4,21.4,100.0,13.327083333333334,14.168055555555556,11.494444444444444,93.29166666666669,6.6,11.9,5.4,67.0,27.8,17.4,23.7,100.0,14.897916666666665,14.654166666666665,10.259722222222218,97.99305555555556,9.6,12.6,2.2,71.0,25.6,17.4,20.0,100.0
2017-11-27,1,12.838888888888894,13.590277777777775,10.50069444444444,97.02777777777777,5.8,11.1,4.6,77.0,26.2,16.1,22.8,100.0,12.661111111111117,13.52013888888889,9.084027777777775,97.68055555555556,5.3,11.2,4.0,70.0,26.2,16.4,21.4,100.0,13.327083333333334,14.168055555555556,11.494444444444444,93.29166666666669,6.6,11.9,5.4,67.0,27.8,17.4,23.7,100.0
2017-11-28,1,14.529861111111105,14.698611111111115,10.31111111111111,98.92361111111113,8.8,12.7,5.4,81.0,27.3,17.4,20.0,100.0,12.838888888888894,13.590277777777775,10.50069444444444,97.02777777777777,5.8,11.1,4.6,77.0,26.2,16.1,22.8,100.0,12.661111111111117,13.52013888888889,9.084027777777775,97.68055555555556,5.3,11.2,4.0,70.0,26.2,16.4,21.4,100.0
2017-11-29,1,14.236111111111104,14.670138888888884,12.113194444444455,95.3125,8.2,12.5,6.6,73.0,26.2,17.6,23.6,100.0,14.529861111111105,14.698611111111115,10.31111111111111,98.92361111111113,8.8,12.7,5.4,81.0,27.3,17.4,20.0,100.0,12.838888888888894,13.590277777777775,10.50069444444444,97.02777777777777,5.8,11.1,4.6,77.0,26.2,16.1,22.8,100.0
2017-11-30,1,14.168055555555556,14.573611111111115,11.956250000000004,97.05555555555556,8.2,12.5,6.7,83.0,22.7,16.7,19.8,100.0,14.236111111111104,14.670138888888884,12.113194444444455,95.3125,8.2,12.5,6.6,73.0,26.2,17.6,23.6,100.0,14.529861111111105,14.698611111111115,10.31111111111111,98.92361111111113,8.8,12.7,5.4,81.0,27.3,17.4,20.0,100.0
2017-12-01,1,15.608333333333333,15.651388888888896,12.538194444444445,97.86805555555556,12.4,14.4,8.9,86.0,23.2,17.4,20.2,100.0,14.168055555555556,14.573611111111115,11.956250000000004,97.05555555555556,8.2,12.5,6.7,83.0,22.7,16.7,19.8,100.0,14.236111111111104,14.670138888888884,12.113194444444455,95.3125,8.2,12.5,6.6,73.0,26.2,17.6,23.6,100.0
2017-12-02,1,14.223611111111113,15.16111111111111,12.129166666666665,94.36111111111113,9.5,13.8,7.9,68.0,25.1,17.4,22.4,100.0,15.608333333333333,15.651388888888896,12.538194444444445,97.86805555555556,12.4,14.4,8.9,86.0,23.2,17.4,20.2,100.0,14.168055555555556,14.573611111111115,11.956250000000004,97.05555555555556,8.2,12.5,6.7,83.0,22.7,16.7,19.8,100.0
2017-12-03,1,12.543055555555556,14.032638888888883,10.211111111111107,95.29166666666669,6.6,12.4,5.6,63.0,25.1,16.7,21.3,100.0,14.223611111111113,15.16111111111111,12.129166666666665,94.36111111111113,9.5,13.8,7.9,68.0,25.1,17.4,22.4,100.0,15.608333333333333,15.651388888888896,12.538194444444445,97.86805555555556,12.4,14.4,8.9,86.0,23.2,17.4,20.2,100.0
2017-12-04,1,12.701388888888896,13.673611111111107,10.8125,94.125,6.0,11.5,4.9,71.0,26.2,16.9,22.9,100.0,12.543055555555556,14.032638888888883,10.211111111111107,95.29166666666669,6.6,12.4,5.6,63.0,25.1,16.7,21.3,100.0,14.223611111111113,15.16111111111111,12.129166666666665,94.36111111111113,9.5,13.8,7.9,68.0,25.1,17.4,22.4,100.0
2017-12-05,1,10.494444444444444,12.745138888888887,3.743055555555552,100.0,5.3,11.0,0.5,100.0,19.5,14.2,9.7,100.0,12.701388888888896,13.673611111111107,10.8125,94.125,6.0,11.5,4.9,71.0,26.2,16.9,22.9,100.0,12.543055555555556,14.032638888888883,10.211111111111107,95.29166666666669,6.6,12.4,5.6,63.0,25.1,16.7,21.3,100.0
2017-12-06,1,11.432638888888883,13.02222222222222,6.568055555555557,100.0,7.3,11.6,0.9,100.0,22.7,15.3,15.0,100.0,10.494444444444444,12.745138888888887,3.743055555555552,100.0,5.3,11.0,0.5,100.0,19.5,14.2,9.7,100.0,12.701388888888896,13.673611111111107,10.8125,94.125,6.0,11.5,4.9,71.0,26.2,16.9,22.9,100.0
2017-12-07,1,12.9125,12.986805555555556,10.95833333333333,97.69444444444444,5.3,10.7,4.1,77.0,27.9,15.8,23.4,100.0,11.432638888888883,13.02222222222222,6.568055555555557,100.0,7.3,11.6,0.9,100.0,22.7,15.3,15.0,100.0,10.494444444444444,12.745138888888887,3.743055555555552,100.0,5.3,11.0,0.5,100.0,19.5,14.2,9.7,100.0
2017-12-22,1,15.998611111111117,16.447916666666668,15.959027777777779,70.1111111111111,10.4,14.7,10.5,35.0,27.0,19.0,29.7,86.0,15.543749999999996,16.095833333333342,15.398611111111114,68.7013888888889,10.0,14.4,10.0,33.0,27.5,18.5,28.3,85.0,14.809722222222213,16.039583333333336,14.696527777777787,69.55555555555556,10.1,14.5,10.0,36.0,24.1,18.0,25.4,84.0
2017-12-23,1,15.347222222222221,16.296527777777786,15.028472222222213,69.3125,10.0,14.6,9.9,29.0,27.9,18.6,27.1,84.0,15.998611111111117,16.447916666666668,15.959027777777779,70.1111111111111,10.4,14.7,10.5,35.0,27.0,19.0,29.7,86.0,15.543749999999996,16.095833333333342,15.398611111111114,68.7013888888889,10.0,14.4,10.0,33.0,27.5,18.5,28.3,85.0
2017-12-24,1,15.35208333333333,16.075694444444448,15.147916666666667,74.74305555555556,10.0,14.4,10.2,38.0,25.8,18.2,25.8,98.0,15.347222222222221,16.296527777777786,15.028472222222213,69.3125,10.0,14.6,9.9,29.0,27.9,18.6,27.1,84.0,15.998611111111117,16.447916666666668,15.959027777777779,70.1111111111111,10.4,14.7,10.5,35.0,27.0,19.0,29.7,86.0
2017-12-25,1,16.436111111111103,16.638888888888882,16.443055555555542,77.27777777777777,10.5,14.9,10.5,31.0,27.6,18.8,28.4,97.0,15.35208333333333,16.075694444444448,15.147916666666667,74.74305555555556,10.0,14.4,10.2,38.0,25.8,18.2,25.8,98.0,15.347222222222221,16.296527777777786,15.028472222222213,69.3125,10.0,14.6,9.9,29.0,27.9,18.6,27.1,84.0
2017-12-26,1,15.693750000000007,17.10625,15.922222222222212,74.875,11.4,16.1,11.6,42.0,25.5,18.9,26.3,90.0,16.436111111111103,16.638888888888882,16.443055555555542,77.27777777777777,10.5,14.9,10.5,31.0,27.6,18.8,28.4,97.0,15.35208333333333,16.075694444444448,15.147916666666667,74.74305555555556,10.0,14.4,10.2,38.0,25.8,18.2,25.8,98.0
2017-12-27,1,14.150000000000004,16.14166666666667,14.265972222222226,76.1875,10.6,15.1,10.7,36.0,26.8,18.3,28.8,89.0,15.693750000000007,17.10625,15.922222222222212,74.875,11.4,16.1,11.6,42.0,25.5,18.9,26.3,90.0,16.436111111111103,16.638888888888882,16.443055555555542,77.27777777777777,10.5,14.9,10.5,31.0,27.6,18.8,28.4,97.0
2017-12-28,1,12.911805555555556,15.377083333333335,12.913888888888884,77.375,10.6,14.8,10.7,46.0,23.2,16.7,22.5,89.0,14.150000000000004,16.14166666666667,14.265972222222226,76.1875,10.6,15.1,10.7,36.0,26.8,18.3,28.8,89.0,15.693750000000007,17.10625,15.922222222222212,74.875,11.4,16.1,11.6,42.0,25.5,18.9,26.3,90.0
2017-12-29,1,15.535416666666654,15.871527777777775,15.133333333333338,70.27777777777777,10.4,14.3,10.5,38.0,27.0,18.3,27.3,83.0,12.911805555555556,15.377083333333335,12.913888888888884,77.375,10.6,14.8,10.7,46.0,23.2,16.7,22.5,89.0,14.150000000000004,16.14166666666667,14.265972222222226,76.1875,10.6,15.1,10.7,36.0,26.8,18.3,28.8,89.0
2017-12-30,1,14.947916666666664,16.00069444444445,14.807638888888896,73.375,10.4,14.7,10.6,41.0,26.1,18.0,25.4,89.0,15.535416666666654,15.871527777777775,15.133333333333338,70.27777777777777,10.4,14.3,10.5,38.0,27.0,18.3,27.3,83.0,12.911805555555556,15.377083333333335,12.913888888888884,77.375,10.6,14.8,10.7,46.0,23.2,16.7,22.5,89.0
2017-12-31,1,15.627777777777775,16.305555555555564,15.422916666666673,75.66666666666667,10.2,14.8,10.4,39.0,27.7,18.4,27.2,90.0,14.947916666666664,16.00069444444445,14.807638888888896,73.375,10.4,14.7,10.6,41.0,26.1,18.0,25.4,89.0,15.535416666666654,15.871527777777775,15.133333333333338,70.27777777777777,10.4,14.3,10.5,38.0,27.0,18.3,27.3,83.0
2018-01-01,1,12.200694444444446,15.111805555555568,12.32847222222222,86.25694444444444,10.0,14.6,10.2,70.0,17.2,15.8,17.9,93.0,15.627777777777775,16.305555555555564,15.422916666666673,75.66666666666667,10.2,14.8,10.4,39.0,27.7,18.4,27.2,90.0,14.947916666666664,16.00069444444445,14.807638888888896,73.375,10.4,14.7,10.6,41.0,26.1,18.0,25.4,89.0
2018-01-02,1,15.731249999999998,15.847222222222225,15.45277777777778,76.58333333333333,10.8,14.4,10.8,39.0,27.2,18.0,26.7,94.0,12.200694444444446,15.111805555555568,12.32847222222222,86.25694444444444,10.0,14.6,10.2,70.0,17.2,15.8,17.9,93.0,15.627777777777775,16.305555555555564,15.422916666666673,75.66666666666667,10.2,14.8,10.4,39.0,27.7,18.4,27.2,90.0
2018-01-03,1,15.434722222222216,15.932638888888887,15.204861111111107,75.02083333333333,10.7,14.6,10.8,38.0,25.1,17.6,27.0,90.0,15.731249999999998,15.847222222222225,15.45277777777778,76.58333333333333,10.8,14.4,10.8,39.0,27.2,18.0,26.7,94.0,12.200694444444446,15.111805555555568,12.32847222222222,86.25694444444444,10.0,14.6,10.2,70.0,17.2,15.8,17.9,93.0
2018-01-04,1,15.361111111111116,16.124999999999996,15.074305555555561,76.06944444444444,10.8,14.9,10.9,35.0,25.8,18.0,26.5,93.0,15.434722222222216,15.932638888888887,15.204861111111107,75.02083333333333,10.7,14.6,10.8,38.0,25.1,17.6,27.0,90.0,15.731249999999998,15.847222222222225,15.45277777777778,76.58333333333333,10.8,14.4,10.8,39.0,27.2,18.0,26.7,94.0
